,hh_index,area_id,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_income,hh_cars,p_hh_index,adult,gender,age,employment,occupation,main_activity,main_activity_id,main_facility_area,main_facility_zone,mode,hh_income_bin,age_bin
33,11.0,30.0,30.6,5.0,1.0,1.0,1.0,190000.0,3.0,0,1,1,28.0,3,1,0,-1.0,-1.0,-1.0,-1.0,3,21
34,11.0,30.0,30.6,5.0,1.0,1.0,1.0,190000.0,3.0,1,1,0,24.0,3,1,5,44.0,15.0,15.2,0.0,3,21
35,11.0,30.0,30.6,5.0,1.0,1.0,1.0,190000.0,3.0,2,1,1,26.0,3,1,1,52.0,26.0,26.2,3.0,3,21
36,11.0,30.0,30.6,5.0,1.0,1.0,1.0,190000.0,3.0,3,1,0,22.0,3,1,1,157.0,32.0,32.2,0.0,3,21
37,11.0,30.0,30.6,5.0,1.0,1.0,1.0,190000.0,3.0,4,0,1,8.0,2,0,2,39.0,14.0,14.1,3.0,3,4
38,12.0,19.0,19.5,2.0,0.0,1.0,1.0,60000.0,0.0,0,1,0,53.0,3,1,1,117.0,24.0,24.9,0.0,1,51
39,12.0,19.0,19.5,2.0,0.0,1.0,1.0,60000.0,0.0,1,1,1,52.0,0,0,0,-1.0,-1.0,-1.0,-1.0,1,51
40,13.0,33.0,33.0,1.0,0.0,1.0,1.0,60000.0,1.0,0,1,1,33.0,3,1,1,379.0,3.0,3.0,0.0,1,31
41,14.0,40.0,40.3,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,52.0,0,0,4,114.0,12.0,12.2,0.0,0,51
42,15.0,22.0,22.0,2.0,1.0,0.0,0.0,18000.0,0.0,0,1,1,31.0,3,1,1,187.0,25.0,25.2,0.0,0,21
43,15.0,22.0,22.0,2.0,1.0,0.0,0.0,18000.0,0.0,1,0,1,6.0,2,0,2,59.0,4.0,4.3,2.0,0,4
44,16.0,42.0,42.3,2.0,0.0,0.0,0.0,17000.0,1.0,0,1,1,58.0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
45,16.0,42.0,42.3,2.0,0.0,0.0,0.0,17000.0,1.0,1,1,1,57.0,0,0,3,658.0,46.0,46.3,1.0,0,51
46,17.0,39.0,39.1,4.0,0.0,2.0,1.0,125000.0,0.0,0,1,0,59.0,3,2,1,604.0,25.0,25.3,0.0,2,51
47,17.0,39.0,39.1,4.0,0.0,2.0,1.0,125000.0,0.0,1,1,1,59.0,3,1,1,662.0,29.0,29.1,0.0,2,51
48,17.0,39.0,39.1,4.0,0.0,2.0,1.0,125000.0,0.0,2,1,0,58.0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,51
49,17.0,39.0,39.1,4.0,0.0,2.0,1.0,125000.0,0.0,3,1,0,60.0,0,0,4,103.0,18.0,18.1,0.0,2,51
50,18.0,42.0,42.4,3.0,1.0,1.0,1.0,100000.0,0.0,0,1,1,24.0,3,1,1,268.0,17.0,17.5,0.0,2,21
51,18.0,42.0,42.4,3.0,1.0,1.0,1.0,100000.0,0.0,1,1,0,24.0,1,0,0,-1.0,-1.0,-1.0,-1.0,2,21
52,18.0,42.0,42.4,3.0,1.0,1.0,1.0,100000.0,0.0,2,0,1,9.0,2,0,2,67.0,26.0,26.1,0.0,2,4
53,19.0,47.0,47.9,4.0,1.0,3.0,1.0,75000.0,2.0,0,1,1,25.0,3,1,1,978.0,23.0,23.2,0.0,1,21
54,19.0,47.0,47.9,4.0,1.0,3.0,1.0,75000.0,2.0,1,1,0,24.0,3,1,1,978.0,23.0,23.2,0.0,1,21
55,19.0,47.0,47.9,4.0,1.0,3.0,1.0,75000.0,2.0,2,1,0,27.0,3,1,1,3.0,29.0,29.0,0.0,1,21
56,19.0,47.0,47.9,4.0,1.0,3.0,1.0,75000.0,2.0,3,0,1,9.0,2,0,2,65.0,31.0,31.0,3.0,1,4
57,20.0,27.0,27.1,2.0,0.0,2.0,1.0,60000.0,1.0,0,1,0,50.0,3,1,1,443.0,4.0,4.1,0.0,1,41
58,20.0,27.0,27.1,2.0,0.0,2.0,1.0,60000.0,1.0,1,1,1,53.0,3,1,1,35.0,30.0,30.6,0.0,1,51
59,21.0,18.0,18.3,3.0,1.0,0.0,0.0,19000.0,0.0,0,1,1,29.0,3,1,1,77.0,39.0,39.2,0.0,0,21
60,21.0,18.0,18.3,3.0,1.0,0.0,0.0,19000.0,0.0,1,1,0,31.0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,21
61,21.0,18.0,18.3,3.0,1.0,0.0,0.0,19000.0,0.0,2,0,0,9.0,2,0,2,11.0,24.0,24.1,0.0,0,4
62,22.0,22.0,22.1,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,51.0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,41
63,23.0,24.0,24.1,5.0,1.0,3.0,1.0,80000.0,3.0,0,1,0,35.0,3,1,1,387.0,15.0,15.1,2.0,1,31
64,23.0,24.0,24.1,5.0,1.0,3.0,1.0,80000.0,3.0,1,1,0,35.0,3,1,1,565.0,24.0,24.9,1.0,1,31
65,23.0,24.0,24.1,5.0,1.0,3.0,1.0,80000.0,3.0,2,1,1,34.0,3,1,1,721.0,43.0,43.6,0.0,1,31
66,23.0,24.0,24.1,5.0,1.0,3.0,1.0,80000.0,3.0,3,1,2,39.0,1,0,0,-1.0,-1.0,-1.0,-1.0,1,31
67,23.0,24.0,24.1,5.0,1.0,3.0,1.0,80000.0,3.0,4,0,1,5.0,2,0,2,37.0,10.0,10.8,0.0,1,4
68,24.0,24.0,24.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,48.0,3,1,1,300.0,19.0,19.4,0.0,0,41
69,25.0,27.0,27.1,3.0,0.0,1.0,1.0,135000.0,0.0,0,1,0,66.0,3,1,1,758.0,20.0,20.2,0.0,2,61
70,25.0,27.0,27.1,3.0,0.0,1.0,1.0,135000.0,0.0,1,1,1,67.0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,61
71,25.0,27.0,27.1,3.0,0.0,1.0,1.0,135000.0,0.0,2,1,0,65.0,0,0,4,356.0,41.0,41.2,0.0,2,61
72,26.0,24.0,24.0,2.0,0.0,1.0,1.0,65000.0,2.0,0,1,0,36.0,3,1,1,496.0,13.0,13.2,0.0,1,31
73,26.0,24.0,24.0,2.0,0.0,1.0,1.0,65000.0,2.0,1,1,1,37.0,3,1,1,163.0,42.0,42.5,0.0,1,31
74,27.0,18.0,18.3,4.0,1.0,3.0,1.0,165000.0,0.0,0,1,1,21.0,3,1,1,101.0,27.0,27.0,0.0,3,16
75,27.0,18.0,18.3,4.0,1.0,3.0,1.0,165000.0,0.0,1,1,0,20.0,3,2,1,431.0,5.0,5.2,0.0,3,16
76,27.0,18.0,18.3,4.0,1.0,3.0,1.0,165000.0,0.0,2,1,2,18.0,2,0,2,93.0,42.0,42.1,0.0,3,16
77,27.0,18.0,18.3,4.0,1.0,3.0,1.0,165000.0,0.0,3,0,1,2.0,2,0,2,77.0,38.0,38.3,3.0,3,0
78,28.0,26.0,26.2,3.0,1.0,2.0,1.0,75000.0,0.0,0,1,1,19.0,2,0,2,16.0,43.0,43.4,0.0,1,16
79,28.0,26.0,26.2,3.0,1.0,2.0,1.0,75000.0,0.0,1,1,1,20.0,3,1,1,176.0,40.0,40.1,0.0,1,16
80,28.0,26.0,26.2,3.0,1.0,2.0,1.0,75000.0,0.0,2,0,0,3.0,2,0,2,94.0,45.0,45.0,2.0,1,0
81,29.0,28.0,28.1,1.0,0.0,1.0,1.0,70000.0,0.0,0,1,0,59.0,3,1,1,115.0,19.0,19.5,0.0,1,51
82,30.0,21.0,21.2,5.0,1.0,3.0,1.0,165000.0,2.0,0,1,1,31.0,3,1,1,410.0,16.0,16.1,0.0,3,21
83,30.0,21.0,21.2,5.0,1.0,3.0,1.0,165000.0,2.0,1,1,1,34.0,3,1,0,-1.0,-1.0,-1.0,-1.0,3,31
84,30.0,21.0,21.2,5.0,1.0,3.0,1.0,165000.0,2.0,2,1,0,30.0,3,1,1,1013.0,40.0,40.2,0.0,3,21
85,30.0,21.0,21.2,5.0,1.0,3.0,1.0,165000.0,2.0,3,1,0,32.0,3,1,1,243.0,17.0,17.3,0.0,3,31
86,30.0,21.0,21.2,5.0,1.0,3.0,1.0,165000.0,2.0,4,0,1,5.0,2,0,2,41.0,15.0,15.1,0.0,3,4
87,31.0,21.0,21.3,1.0,0.0,1.0,1.0,55000.0,0.0,0,1,0,37.0,3,2,1,444.0,17.0,17.7,0.0,1,31
88,32.0,30.0,30.4,5.0,2.0,3.0,1.0,195000.0,1.0,0,1,1,22.0,3,1,1,833.0,42.0,42.5,0.0,3,21
89,32.0,30.0,30.4,5.0,2.0,3.0,1.0,195000.0,1.0,1,1,0,22.0,3,2,1,150.0,38.0,38.3,0.0,3,21
90,32.0,30.0,30.4,5.0,2.0,3.0,1.0,195000.0,1.0,2,1,1,19.0,2,0,2,6.0,30.0,30.3,1.0,3,16
91,32.0,30.0,30.4,5.0,2.0,3.0,1.0,195000.0,1.0,3,0,1,5.0,2,0,2,95.0,43.0,43.4,0.0,3,4
92,32.0,30.0,30.4,5.0,2.0,3.0,1.0,195000.0,1.0,4,0,0,8.0,2,0,2,48.0,12.0,12.3,0.0,3,4
93,33.0,23.0,23.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,53.0,0,0,4,185.0,6.0,6.3,0.0,0,51
94,34.0,28.0,28.0,2.0,1.0,1.0,1.0,30000.0,0.0,0,1,0,22.0,3,1,1,2.0,25.0,25.0,0.0,0,21
95,34.0,28.0,28.0,2.0,1.0,1.0,1.0,30000.0,0.0,1,0,0,14.0,2,0,2,26.0,15.0,15.1,0.0,0,13
96,35.0,32.0,32.3,2.0,1.0,0.0,0.0,18000.0,0.0,0,1,1,36.0,1,0,4,363.0,43.0,43.0,0.0,0,31
97,35.0,32.0,32.3,2.0,1.0,0.0,0.0,18000.0,0.0,1,0,1,9.0,2,0,2,99.0,42.0,42.4,0.0,0,4
98,36.0,20.0,20.3,4.0,0.0,1.0,1.0,130000.0,2.0,0,1,0,62.0,2,0,2,68.0,44.0,44.0,0.0,2,61
99,36.0,20.0,20.3,4.0,0.0,1.0,1.0,130000.0,2.0,1,1,0,63.0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,61
100,36.0,20.0,20.3,4.0,0.0,1.0,1.0,130000.0,2.0,2,1,0,63.0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,61
101,36.0,20.0,20.3,4.0,0.0,1.0,1.0,130000.0,2.0,3,1,0,64.0,0,0,5,17.0,26.0,26.0,0.0,2,61
102,37.0,47.0,47.9,2.0,1.0,1.0,1.0,30000.0,0.0,0,1,1,30.0,3,1,1,337.0,7.0,7.5,3.0,0,21
103,37.0,47.0,47.9,2.0,1.0,1.0,1.0,30000.0,0.0,1,0,1,12.0,2,0,2,81.0,46.0,46.9,0.0,0,4
104,38.0,18.0,18.3,4.0,2.0,2.0,1.0,55000.0,2.0,0,1,0,29.0,3,1,1,724.0,41.0,41.3,0.0,1,21
105,38.0,18.0,18.3,4.0,2.0,2.0,1.0,55000.0,2.0,1,1,1,26.0,3,1,0,-1.0,-1.0,-1.0,-1.0,1,21
106,38.0,18.0,18.3,4.0,2.0,2.0,1.0,55000.0,2.0,2,0,1,11.0,2,0,2,53.0,19.0,19.5,0.0,1,4
107,38.0,18.0,18.3,4.0,2.0,2.0,1.0,55000.0,2.0,3,0,1,12.0,2,0,5,87.0,41.0,41.0,0.0,1,4
108,39.0,25.0,25.1,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,57.0,0,0,3,270.0,17.0,17.8,0.0,0,51
109,40.0,30.0,30.0,4.0,2.0,1.0,1.0,120000.0,0.0,0,1,1,23.0,3,1,1,834.0,46.0,46.8,0.0,2,21
110,40.0,30.0,30.0,4.0,2.0,1.0,1.0,120000.0,0.0,1,1,0,22.0,3,1,1,217.0,10.0,10.3,0.0,2,21
111,40.0,30.0,30.0,4.0,2.0,1.0,1.0,120000.0,0.0,2,0,0,7.0,2,0,2,12.0,28.0,28.2,0.0,2,4
112,40.0,30.0,30.0,4.0,2.0,1.0,1.0,120000.0,0.0,3,0,0,13.0,2,0,2,24.0,10.0,10.7,0.0,2,4
113,41.0,43.0,43.4,4.0,0.0,1.0,1.0,205000.0,2.0,0,1,1,57.0,3,2,1,418.0,19.0,19.5,0.0,3,51
114,41.0,43.0,43.4,4.0,0.0,1.0,1.0,205000.0,2.0,1,1,0,58.0,0,0,4,354.0,36.0,36.2,0.0,3,51
115,41.0,43.0,43.4,4.0,0.0,1.0,1.0,205000.0,2.0,2,1,1,60.0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,51
116,41.0,43.0,43.4,4.0,0.0,1.0,1.0,205000.0,2.0,3,1,0,57.0,0,0,4,122.0,16.0,16.3,3.0,3,51
117,42.0,33.0,33.1,2.0,0.0,1.0,1.0,110000.0,0.0,0,1,0,60.0,3,1,1,498.0,21.0,21.1,0.0,2,51
118,42.0,33.0,33.1,2.0,0.0,1.0,1.0,110000.0,0.0,1,1,0,59.0,0,0,4,115.0,14.0,14.3,0.0,2,51
119,43.0,22.0,22.3,2.0,1.0,1.0,1.0,40000.0,0.0,0,1,1,21.0,3,1,1,1022.0,28.0,28.1,0.0,0,16
120,43.0,22.0,22.3,2.0,1.0,1.0,1.0,40000.0,0.0,1,0,0,6.0,2,0,2,52.0,19.0,19.0,0.0,0,4
121,44.0,22.0,22.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,55.0,0,0,4,205.0,42.0,42.4,0.0,0,51
122,45.0,43.0,43.5,5.0,0.0,1.0,1.0,190000.0,2.0,0,1,0,67.0,3,2,1,601.0,47.0,47.7,2.0,3,61
123,45.0,43.0,43.5,5.0,0.0,1.0,1.0,190000.0,2.0,1,1,0,69.0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,61
124,45.0,43.0,43.5,5.0,0.0,1.0,1.0,190000.0,2.0,2,1,0,68.0,0,0,4,26.0,47.0,47.9,0.0,3,61
125,45.0,43.0,43.5,5.0,0.0,1.0,1.0,190000.0,2.0,3,1,2,68.0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,61
126,45.0,43.0,43.5,5.0,0.0,1.0,1.0,190000.0,2.0,4,1,1,68.0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,61
127,46.0,44.0,44.0,3.0,0.0,1.0,1.0,65000.0,0.0,0,1,1,59.0,3,2,1,24.0,27.0,27.0,0.0,1,51
128,46.0,44.0,44.0,3.0,0.0,1.0,1.0,65000.0,0.0,1,1,0,60.0,0,0,3,38.0,23.0,23.2,0.0,1,51
129,46.0,44.0,44.0,3.0,0.0,1.0,1.0,65000.0,0.0,2,1,2,58.0,0,0,4,511.0,22.0,22.2,0.0,1,51
130,47.0,24.0,24.1,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,31.0,3,1,1,980.0,29.0,29.0,0.0,0,21
131,48.0,41.0,41.2,2.0,0.0,0.0,0.0,17000.0,0.0,0,1,0,30.0,3,1,1,842.0,7.0,7.12,0.0,0,21
132,48.0,41.0,41.2,2.0,0.0,0.0,0.0,17000.0,0.0,1,1,0,28.0,3,1,1,770.0,44.0,44.2,0.0,0,21
133,49.0,32.0,32.6,2.0,0.0,2.0,1.0,85000.0,1.0,0,1,0,55.0,3,1,1,732.0,19.0,19.6,1.0,1,51
134,49.0,32.0,32.6,2.0,0.0,2.0,1.0,85000.0,1.0,1,1,0,59.0,3,1,1,236.0,10.0,10.6,0.0,1,51
135,50.0,23.0,23.2,3.0,1.0,1.0,1.0,55000.0,0.0,0,1,1,20.0,3,1,1,738.0,43.0,43.6,0.0,1,16
136,50.0,23.0,23.2,3.0,1.0,1.0,1.0,55000.0,0.0,1,1,0,22.0,1,0,0,-1.0,-1.0,-1.0,-1.0,1,21
137,50.0,23.0,23.2,3.0,1.0,1.0,1.0,55000.0,0.0,2,0,1,3.0,2,0,5,108.0,45.0,45.1,0.0,1,0
138,51.0,30.0,30.4,4.0,0.0,4.0,1.0,105000.0,2.0,0,1,1,56.0,3,1,1,386.0,7.0,7.12,3.0,2,51
139,51.0,30.0,30.4,4.0,0.0,4.0,1.0,105000.0,2.0,1,1,1,58.0,3,1,1,1015.0,27.0,27.3,0.0,2,51
140,51.0,30.0,30.4,4.0,0.0,4.0,1.0,105000.0,2.0,2,1,0,56.0,3,1,1,47.0,20.0,20.1,0.0,2,51
141,51.0,30.0,30.4,4.0,0.0,4.0,1.0,105000.0,2.0,3,1,0,57.0,3,1,1,183.0,28.0,28.0,0.0,2,51
142,52.0,28.0,28.3,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,59.0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
143,53.0,33.0,33.3,2.0,1.0,1.0,1.0,75000.0,1.0,0,1,1,21.0,3,2,1,202.0,15.0,15.3,0.0,1,16
144,53.0,33.0,33.3,2.0,1.0,1.0,1.0,75000.0,1.0,1,0,1,10.0,2,0,2,1.0,42.0,42.4,0.0,1,4
145,54.0,24.0,24.0,2.0,1.0,1.0,1.0,60000.0,1.0,0,1,1,24.0,3,1,1,731.0,46.0,46.8,0.0,1,21
146,54.0,24.0,24.0,2.0,1.0,1.0,1.0,60000.0,1.0,1,0,1,8.0,2,0,2,38.0,4.0,4.3,2.0,1,4
147,55.0,43.0,43.4,4.0,1.0,3.0,1.0,130000.0,1.0,0,1,0,21.0,3,1,1,829.0,46.0,46.6,0.0,2,16
148,55.0,43.0,43.4,4.0,1.0,3.0,1.0,130000.0,1.0,1,1,0,23.0,3,1,0,-1.0,-1.0,-1.0,-1.0,2,21
149,55.0,43.0,43.4,4.0,1.0,3.0,1.0,130000.0,1.0,2,1,1,21.0,2,0,2,28.0,15.0,15.2,3.0,2,16
150,55.0,43.0,43.4,4.0,1.0,3.0,1.0,130000.0,1.0,3,0,1,10.0,2,0,2,60.0,12.0,12.3,0.0,2,4
151,56.0,23.0,23.3,2.0,0.0,2.0,1.0,80000.0,0.0,0,1,1,33.0,3,1,1,39.0,22.0,22.3,0.0,1,31
152,56.0,23.0,23.3,2.0,0.0,2.0,1.0,80000.0,0.0,1,1,1,34.0,3,1,1,429.0,7.0,7.2,0.0,1,31
153,57.0,31.0,31.0,3.0,0.0,0.0,0.0,18000.0,0.0,0,1,1,65.0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
154,57.0,31.0,31.0,3.0,0.0,0.0,0.0,18000.0,0.0,1,1,0,61.0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
155,57.0,31.0,31.0,3.0,0.0,0.0,0.0,18000.0,0.0,2,1,0,64.0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
156,58.0,29.0,29.1,2.0,0.0,1.0,1.0,100000.0,0.0,0,1,0,65.0,3,2,1,215.0,18.0,18.1,0.0,2,61
157,58.0,29.0,29.1,2.0,0.0,1.0,1.0,100000.0,0.0,1,1,0,62.0,0,0,5,7.0,23.0,23.0,3.0,2,61
158,59.0,25.0,25.0,5.0,1.0,3.0,1.0,200000.0,2.0,0,1,1,30.0,3,2,1,165.0,32.0,32.4,0.0,3,21
159,59.0,25.0,25.0,5.0,1.0,3.0,1.0,200000.0,2.0,1,1,0,28.0,3,1,1,620.0,32.0,32.1,0.0,3,21
160,59.0,25.0,25.0,5.0,1.0,3.0,1.0,200000.0,2.0,2,1,1,26.0,3,1,1,184.0,44.0,44.0,0.0,3,21
161,59.0,25.0,25.0,5.0,1.0,3.0,1.0,200000.0,2.0,3,1,1,26.0,3,2,1,819.0,29.0,29.1,0.0,3,21
162,59.0,25.0,25.0,5.0,1.0,3.0,1.0,200000.0,2.0,4,0,1,13.0,2,0,2,78.0,47.0,47.1,2.0,3,4
163,60.0,28.0,28.0,4.0,1.0,3.0,1.0,150000.0,0.0,0,1,1,34.0,3,2,1,566.0,47.0,47.6,0.0,3,31
164,60.0,28.0,28.0,4.0,1.0,3.0,1.0,150000.0,0.0,1,1,1,36.0,3,2,0,-1.0,-1.0,-1.0,-1.0,3,31
165,60.0,28.0,28.0,4.0,1.0,3.0,1.0,150000.0,0.0,2,1,0,35.0,3,2,1,683.0,26.0,26.0,1.0,3,31
166,60.0,28.0,28.0,4.0,1.0,3.0,1.0,150000.0,0.0,3,0,1,2.0,2,0,2,85.0,44.0,44.3,0.0,3,0
167,61.0,18.0,18.3,3.0,0.0,3.0,1.0,145000.0,2.0,0,1,1,45.0,3,2,1,792.0,45.0,45.0,0.0,3,41
168,61.0,18.0,18.3,3.0,0.0,3.0,1.0,145000.0,2.0,1,1,2,44.0,3,2,1,100.0,27.0,27.1,0.0,3,41
169,61.0,18.0,18.3,3.0,0.0,3.0,1.0,145000.0,2.0,2,1,0,48.0,3,1,1,849.0,46.0,46.8,0.0,3,41
170,62.0,24.0,24.2,1.0,0.0,1.0,1.0,80000.0,0.0,0,1,1,39.0,3,1,1,831.0,48.0,48.0,3.0,1,31
171,63.0,33.0,33.3,5.0,1.0,4.0,1.0,110000.0,1.0,0,1,0,37.0,3,2,1,698.0,46.0,46.4,0.0,2,31
172,63.0,33.0,33.3,5.0,1.0,4.0,1.0,110000.0,1.0,1,1,0,39.0,3,1,1,366.0,13.0,13.3,2.0,2,31
173,63.0,33.0,33.3,5.0,1.0,4.0,1.0,110000.0,1.0,2,1,0,40.0,3,1,1,166.0,25.0,25.6,3.0,2,31
174,63.0,33.0,33.3,5.0,1.0,4.0,1.0,110000.0,1.0,3,1,1,39.0,3,1,1,654.0,30.0,30.6,0.0,2,31
175,63.0,33.0,33.3,5.0,1.0,4.0,1.0,110000.0,1.0,4,0,0,8.0,2,0,2,3.0,27.0,27.2,0.0,2,4
176,64.0,22.0,22.0,4.0,3.0,1.0,1.0,35000.0,0.0,0,1,0,34.0,3,1,1,216.0,24.0,24.0,1.0,0,31
177,64.0,22.0,22.0,4.0,3.0,1.0,1.0,35000.0,0.0,1,0,0,5.0,2,0,2,96.0,23.0,23.3,0.0,0,4
178,64.0,22.0,22.0,4.0,3.0,1.0,1.0,35000.0,0.0,2,0,0,4.0,2,0,2,72.0,32.0,32.6,0.0,0,0
179,64.0,22.0,22.0,4.0,3.0,1.0,1.0,35000.0,0.0,3,0,1,4.0,2,0,2,56.0,4.0,4.0,0.0,0,0
180,65.0,28.0,28.2,5.0,2.0,3.0,1.0,125000.0,1.0,0,1,1,23.0,3,1,1,753.0,36.0,36.3,0.0,2,21
181,65.0,28.0,28.2,5.0,2.0,3.0,1.0,125000.0,1.0,1,1,0,26.0,3,1,1,749.0,23.0,23.2,0.0,2,21
