trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
0-11,10:30:00,10:31:00,78,0,0,0,0,,1
0-11,10:30:00,10:31:00,75,1,1,0,0,,1
0-11,10:30:00,10:31:00,59,2,2,0,0,,1
0-11,10:30:00,10:31:00,17,3,3,0,0,,1
0-11,10:30:00,10:31:00,2,4,4,0,0,,1
0-11,10:30:00,10:31:00,15,5,5,0,0,,1
0-11,10:30:00,10:31:00,3,6,6,0,0,,1
0-11,10:30:00,10:31:00,9,7,7,0,0,,1
0-11,10:30:00,10:31:00,8,8,8,0,0,,1
0-11,10:30:00,10:31:00,20,9,9,0,0,,1
0-11,10:30:00,10:31:00,7,10,10,0,0,,1
0-11,10:30:00,10:31:00,34,11,11,0,0,,1
0-12,11:00:00,11:01:00,78,0,0,0,0,,1
0-12,11:00:00,11:01:00,75,1,1,0,0,,1
0-12,11:00:00,11:01:00,59,2,2,0,0,,1
0-12,11:00:00,11:01:00,17,3,3,0,0,,1
0-12,11:00:00,11:01:00,2,4,4,0,0,,1
0-12,11:00:00,11:01:00,15,5,5,0,0,,1
0-12,11:00:00,11:01:00,3,6,6,0,0,,1
0-12,11:00:00,11:01:00,9,7,7,0,0,,1
0-12,11:00:00,11:01:00,8,8,8,0,0,,1
0-12,11:00:00,11:01:00,20,9,9,0,0,,1
0-12,11:00:00,11:01:00,7,10,10,0,0,,1
0-12,11:00:00,11:01:00,34,11,11,0,0,,1
0-13,11:30:00,11:31:00,78,0,0,0,0,,1
0-13,11:30:00,11:31:00,75,1,1,0,0,,1
0-13,11:30:00,11:31:00,59,2,2,0,0,,1
0-13,11:30:00,11:31:00,17,3,3,0,0,,1
0-13,11:30:00,11:31:00,2,4,4,0,0,,1
0-13,11:30:00,11:31:00,15,5,5,0,0,,1
0-13,11:30:00,11:31:00,3,6,6,0,0,,1
0-13,11:30:00,11:31:00,9,7,7,0,0,,1
0-13,11:30:00,11:31:00,8,8,8,0,0,,1
0-13,11:30:00,11:31:00,20,9,9,0,0,,1
0-13,11:30:00,11:31:00,7,10,10,0,0,,1
0-13,11:30:00,11:31:00,34,11,11,0,0,,1
0-14,12:00:00,12:01:00,78,0,0,0,0,,1
0-14,12:00:00,12:01:00,75,1,1,0,0,,1
0-14,12:00:00,12:01:00,59,2,2,0,0,,1
0-14,12:00:00,12:01:00,17,3,3,0,0,,1
0-14,12:00:00,12:01:00,2,4,4,0,0,,1
0-14,12:00:00,12:01:00,15,5,5,0,0,,1
0-14,12:00:00,12:01:00,3,6,6,0,0,,1
0-14,12:00:00,12:01:00,9,7,7,0,0,,1
0-14,12:00:00,12:01:00,8,8,8,0,0,,1
0-14,12:00:00,12:01:00,20,9,9,0,0,,1
0-14,12:00:00,12:01:00,7,10,10,0,0,,1
0-14,12:00:00,12:01:00,34,11,11,0,0,,1
0-15,12:30:00,12:31:00,78,0,0,0,0,,1
0-15,12:30:00,12:31:00,75,1,1,0,0,,1
0-15,12:30:00,12:31:00,59,2,2,0,0,,1
0-15,12:30:00,12:31:00,17,3,3,0,0,,1
0-15,12:30:00,12:31:00,2,4,4,0,0,,1
0-15,12:30:00,12:31:00,15,5,5,0,0,,1
0-15,12:30:00,12:31:00,3,6,6,0,0,,1
0-15,12:30:00,12:31:00,9,7,7,0,0,,1
0-15,12:30:00,12:31:00,8,8,8,0,0,,1
0-15,12:30:00,12:31:00,20,9,9,0,0,,1
0-15,12:30:00,12:31:00,7,10,10,0,0,,1
0-15,12:30:00,12:31:00,34,11,11,0,0,,1
0-16,13:00:00,13:01:00,78,0,0,0,0,,1
0-16,13:00:00,13:01:00,75,1,1,0,0,,1
0-16,13:00:00,13:01:00,59,2,2,0,0,,1
0-16,13:00:00,13:01:00,17,3,3,0,0,,1
0-16,13:00:00,13:01:00,2,4,4,0,0,,1
0-16,13:00:00,13:01:00,15,5,5,0,0,,1
0-16,13:00:00,13:01:00,3,6,6,0,0,,1
0-16,13:00:00,13:01:00,9,7,7,0,0,,1
0-16,13:00:00,13:01:00,8,8,8,0,0,,1
0-16,13:00:00,13:01:00,20,9,9,0,0,,1
0-16,13:00:00,13:01:00,7,10,10,0,0,,1
0-16,13:00:00,13:01:00,34,11,11,0,0,,1
0-17,13:30:00,13:31:00,78,0,0,0,0,,1
0-17,13:30:00,13:31:00,75,1,1,0,0,,1
0-17,13:30:00,13:31:00,59,2,2,0,0,,1
0-17,13:30:00,13:31:00,17,3,3,0,0,,1
0-17,13:30:00,13:31:00,2,4,4,0,0,,1
0-17,13:30:00,13:31:00,15,5,5,0,0,,1
0-17,13:30:00,13:31:00,3,6,6,0,0,,1
0-17,13:30:00,13:31:00,9,7,7,0,0,,1
0-17,13:30:00,13:31:00,8,8,8,0,0,,1
0-17,13:30:00,13:31:00,20,9,9,0,0,,1
0-17,13:30:00,13:31:00,7,10,10,0,0,,1
0-17,13:30:00,13:31:00,34,11,11,0,0,,1
0-18,14:00:00,14:01:00,78,0,0,0,0,,1
0-18,14:00:00,14:01:00,75,1,1,0,0,,1
0-18,14:00:00,14:01:00,59,2,2,0,0,,1
0-18,14:00:00,14:01:00,17,3,3,0,0,,1
0-18,14:00:00,14:01:00,2,4,4,0,0,,1
0-18,14:00:00,14:01:00,15,5,5,0,0,,1
0-18,14:00:00,14:01:00,3,6,6,0,0,,1
0-18,14:00:00,14:01:00,9,7,7,0,0,,1
0-18,14:00:00,14:01:00,8,8,8,0,0,,1
0-18,14:00:00,14:01:00,20,9,9,0,0,,1
0-18,14:00:00,14:01:00,7,10,10,0,0,,1
0-18,14:00:00,14:01:00,34,11,11,0,0,,1
0-19,14:30:00,14:31:00,78,0,0,0,0,,1
0-19,14:30:00,14:31:00,75,1,1,0,0,,1
0-19,14:30:00,14:31:00,59,2,2,0,0,,1
0-19,14:30:00,14:31:00,17,3,3,0,0,,1
0-19,14:30:00,14:31:00,2,4,4,0,0,,1
0-19,14:30:00,14:31:00,15,5,5,0,0,,1
0-19,14:30:00,14:31:00,3,6,6,0,0,,1
0-19,14:30:00,14:31:00,9,7,7,0,0,,1
0-19,14:30:00,14:31:00,8,8,8,0,0,,1
0-19,14:30:00,14:31:00,20,9,9,0,0,,1
0-19,14:30:00,14:31:00,7,10,10,0,0,,1
0-19,14:30:00,14:31:00,34,11,11,0,0,,1
0-20,15:00:00,15:01:00,78,0,0,0,0,,1
0-20,15:00:00,15:01:00,75,1,1,0,0,,1
0-20,15:00:00,15:01:00,59,2,2,0,0,,1
0-20,15:00:00,15:01:00,17,3,3,0,0,,1
0-20,15:00:00,15:01:00,2,4,4,0,0,,1
0-20,15:00:00,15:01:00,15,5,5,0,0,,1
0-20,15:00:00,15:01:00,3,6,6,0,0,,1
0-20,15:00:00,15:01:00,9,7,7,0,0,,1
0-20,15:00:00,15:01:00,8,8,8,0,0,,1
0-20,15:00:00,15:01:00,20,9,9,0,0,,1
0-20,15:00:00,15:01:00,7,10,10,0,0,,1
0-20,15:00:00,15:01:00,34,11,11,0,0,,1
0-21,15:30:00,15:31:00,78,0,0,0,0,,1
0-21,15:30:00,15:31:00,75,1,1,0,0,,1
0-21,15:30:00,15:31:00,59,2,2,0,0,,1
0-21,15:30:00,15:31:00,17,3,3,0,0,,1
0-21,15:30:00,15:31:00,2,4,4,0,0,,1
0-21,15:30:00,15:31:00,15,5,5,0,0,,1
0-21,15:30:00,15:31:00,3,6,6,0,0,,1
0-21,15:30:00,15:31:00,9,7,7,0,0,,1
0-21,15:30:00,15:31:00,8,8,8,0,0,,1
0-21,15:30:00,15:31:00,20,9,9,0,0,,1
0-21,15:30:00,15:31:00,7,10,10,0,0,,1
0-21,15:30:00,15:31:00,34,11,11,0,0,,1
0-22,16:00:00,16:01:00,78,0,0,0,0,,1
0-22,16:00:00,16:01:00,75,1,1,0,0,,1
0-22,16:00:00,16:01:00,59,2,2,0,0,,1
0-22,16:00:00,16:01:00,17,3,3,0,0,,1
0-22,16:00:00,16:01:00,2,4,4,0,0,,1
0-22,16:00:00,16:01:00,15,5,5,0,0,,1
0-22,16:00:00,16:01:00,3,6,6,0,0,,1
0-22,16:00:00,16:01:00,9,7,7,0,0,,1
0-22,16:00:00,16:01:00,8,8,8,0,0,,1
0-22,16:00:00,16:01:00,20,9,9,0,0,,1
0-22,16:00:00,16:01:00,7,10,10,0,0,,1
0-22,16:00:00,16:01:00,34,11,11,0,0,,1
0-23,16:30:00,16:31:00,78,0,0,0,0,,1
0-23,16:30:00,16:31:00,75,1,1,0,0,,1
0-23,16:30:00,16:31:00,59,2,2,0,0,,1
0-23,16:30:00,16:31:00,17,3,3,0,0,,1
0-23,16:30:00,16:31:00,2,4,4,0,0,,1
0-23,16:30:00,16:31:00,15,5,5,0,0,,1
0-23,16:30:00,16:31:00,3,6,6,0,0,,1
0-23,16:30:00,16:31:00,9,7,7,0,0,,1
0-23,16:30:00,16:31:00,8,8,8,0,0,,1
0-23,16:30:00,16:31:00,20,9,9,0,0,,1
0-23,16:30:00,16:31:00,7,10,10,0,0,,1
0-23,16:30:00,16:31:00,34,11,11,0,0,,1
0-24,17:00:00,17:01:00,78,0,0,0,0,,1
0-24,17:00:00,17:01:00,75,1,1,0,0,,1
0-24,17:00:00,17:01:00,59,2,2,0,0,,1
0-24,17:00:00,17:01:00,17,3,3,0,0,,1
0-24,17:00:00,17:01:00,2,4,4,0,0,,1
0-24,17:00:00,17:01:00,15,5,5,0,0,,1
0-24,17:00:00,17:01:00,3,6,6,0,0,,1
0-24,17:00:00,17:01:00,9,7,7,0,0,,1
0-24,17:00:00,17:01:00,8,8,8,0,0,,1
0-24,17:00:00,17:01:00,20,9,9,0,0,,1
0-24,17:00:00,17:01:00,7,10,10,0,0,,1
0-24,17:00:00,17:01:00,34,11,11,0,0,,1
0-25,17:30:00,17:31:00,78,0,0,0,0,,1
0-25,17:30:00,17:31:00,75,1,1,0,0,,1
0-25,17:30:00,17:31:00,59,2,2,0,0,,1
0-25,17:30:00,17:31:00,17,3,3,0,0,,1
0-25,17:30:00,17:31:00,2,4,4,0,0,,1
0-25,17:30:00,17:31:00,15,5,5,0,0,,1
0-25,17:30:00,17:31:00,3,6,6,0,0,,1
0-25,17:30:00,17:31:00,9,7,7,0,0,,1
0-25,17:30:00,17:31:00,8,8,8,0,0,,1
0-25,17:30:00,17:31:00,20,9,9,0,0,,1
0-25,17:30:00,17:31:00,7,10,10,0,0,,1
0-25,17:30:00,17:31:00,34,11,11,0,0,,1
0-26,18:00:00,18:01:00,78,0,0,0,0,,1
0-26,18:00:00,18:01:00,75,1,1,0,0,,1
0-26,18:00:00,18:01:00,59,2,2,0,0,,1
0-26,18:00:00,18:01:00,17,3,3,0,0,,1
0-26,18:00:00,18:01:00,2,4,4,0,0,,1
0-26,18:00:00,18:01:00,15,5,5,0,0,,1
0-26,18:00:00,18:01:00,3,6,6,0,0,,1
0-26,18:00:00,18:01:00,9,7,7,0,0,,1
0-26,18:00:00,18:01:00,8,8,8,0,0,,1
0-26,18:00:00,18:01:00,20,9,9,0,0,,1
0-26,18:00:00,18:01:00,7,10,10,0,0,,1
0-26,18:00:00,18:01:00,34,11,11,0,0,,1
0-27,18:30:00,18:31:00,78,0,0,0,0,,1
0-27,18:30:00,18:31:00,75,1,1,0,0,,1
0-27,18:30:00,18:31:00,59,2,2,0,0,,1
0-27,18:30:00,18:31:00,17,3,3,0,0,,1
0-27,18:30:00,18:31:00,2,4,4,0,0,,1
0-27,18:30:00,18:31:00,15,5,5,0,0,,1
0-27,18:30:00,18:31:00,3,6,6,0,0,,1
0-27,18:30:00,18:31:00,9,7,7,0,0,,1
0-27,18:30:00,18:31:00,8,8,8,0,0,,1
0-27,18:30:00,18:31:00,20,9,9,0,0,,1
0-27,18:30:00,18:31:00,7,10,10,0,0,,1
0-27,18:30:00,18:31:00,34,11,11,0,0,,1
0-28,19:00:00,19:01:00,78,0,0,0,0,,1
0-28,19:00:00,19:01:00,75,1,1,0,0,,1
0-28,19:00:00,19:01:00,59,2,2,0,0,,1
0-28,19:00:00,19:01:00,17,3,3,0,0,,1
0-28,19:00:00,19:01:00,2,4,4,0,0,,1
0-28,19:00:00,19:01:00,15,5,5,0,0,,1
0-28,19:00:00,19:01:00,3,6,6,0,0,,1
0-28,19:00:00,19:01:00,9,7,7,0,0,,1
0-28,19:00:00,19:01:00,8,8,8,0,0,,1
0-28,19:00:00,19:01:00,20,9,9,0,0,,1
0-28,19:00:00,19:01:00,7,10,10,0,0,,1
0-28,19:00:00,19:01:00,34,11,11,0,0,,1
0-29,19:30:00,19:31:00,78,0,0,0,0,,1
0-29,19:30:00,19:31:00,75,1,1,0,0,,1
0-29,19:30:00,19:31:00,59,2,2,0,0,,1
0-29,19:30:00,19:31:00,17,3,3,0,0,,1
0-29,19:30:00,19:31:00,2,4,4,0,0,,1
0-29,19:30:00,19:31:00,15,5,5,0,0,,1
0-29,19:30:00,19:31:00,3,6,6,0,0,,1
0-29,19:30:00,19:31:00,9,7,7,0,0,,1
0-29,19:30:00,19:31:00,8,8,8,0,0,,1
0-29,19:30:00,19:31:00,20,9,9,0,0,,1
0-29,19:30:00,19:31:00,7,10,10,0,0,,1
0-29,19:30:00,19:31:00,34,11,11,0,0,,1
0-30,20:00:00,20:01:00,78,0,0,0,0,,1
0-30,20:00:00,20:01:00,75,1,1,0,0,,1
0-30,20:00:00,20:01:00,59,2,2,0,0,,1
0-30,20:00:00,20:01:00,17,3,3,0,0,,1
0-30,20:00:00,20:01:00,2,4,4,0,0,,1
0-30,20:00:00,20:01:00,15,5,5,0,0,,1
0-30,20:00:00,20:01:00,3,6,6,0,0,,1
0-30,20:00:00,20:01:00,9,7,7,0,0,,1
0-30,20:00:00,20:01:00,8,8,8,0,0,,1
0-30,20:00:00,20:01:00,20,9,9,0,0,,1
0-30,20:00:00,20:01:00,7,10,10,0,0,,1
0-30,20:00:00,20:01:00,34,11,11,0,0,,1
0-31,20:30:00,20:31:00,78,0,0,0,0,,1
0-31,20:30:00,20:31:00,75,1,1,0,0,,1
0-31,20:30:00,20:31:00,59,2,2,0,0,,1
0-31,20:30:00,20:31:00,17,3,3,0,0,,1
0-31,20:30:00,20:31:00,2,4,4,0,0,,1
0-31,20:30:00,20:31:00,15,5,5,0,0,,1
0-31,20:30:00,20:31:00,3,6,6,0,0,,1
0-31,20:30:00,20:31:00,9,7,7,0,0,,1
0-31,20:30:00,20:31:00,8,8,8,0,0,,1
0-31,20:30:00,20:31:00,20,9,9,0,0,,1
0-31,20:30:00,20:31:00,7,10,10,0,0,,1
0-31,20:30:00,20:31:00,34,11,11,0,0,,1
0-32,21:00:00,21:01:00,78,0,0,0,0,,1
0-32,21:00:00,21:01:00,75,1,1,0,0,,1
0-32,21:00:00,21:01:00,59,2,2,0,0,,1
0-32,21:00:00,21:01:00,17,3,3,0,0,,1
0-32,21:00:00,21:01:00,2,4,4,0,0,,1
0-32,21:00:00,21:01:00,15,5,5,0,0,,1
0-32,21:00:00,21:01:00,3,6,6,0,0,,1
0-32,21:00:00,21:01:00,9,7,7,0,0,,1
0-32,21:00:00,21:01:00,8,8,8,0,0,,1
0-32,21:00:00,21:01:00,20,9,9,0,0,,1
0-32,21:00:00,21:01:00,7,10,10,0,0,,1
0-32,21:00:00,21:01:00,34,11,11,0,0,,1
0-33,21:30:00,21:31:00,78,0,0,0,0,,1
0-33,21:30:00,21:31:00,75,1,1,0,0,,1
0-33,21:30:00,21:31:00,59,2,2,0,0,,1
0-33,21:30:00,21:31:00,17,3,3,0,0,,1
0-33,21:30:00,21:31:00,2,4,4,0,0,,1
0-33,21:30:00,21:31:00,15,5,5,0,0,,1
0-33,21:30:00,21:31:00,3,6,6,0,0,,1
0-33,21:30:00,21:31:00,9,7,7,0,0,,1
0-33,21:30:00,21:31:00,8,8,8,0,0,,1
0-33,21:30:00,21:31:00,20,9,9,0,0,,1
0-33,21:30:00,21:31:00,7,10,10,0,0,,1
0-33,21:30:00,21:31:00,34,11,11,0,0,,1
